2Q2	Exodus|1|13	1930020|1930021|1930022|1930023|1930024|1930025|1930026|1930027	WJ<BDW MYRJM >T BNJ JFR>L BPRK
2Q2	Exodus|1|14	1930029|1930030|1930031|1930032|1930033|1930034|1930035|1930036|1930037|1930038|1930039|1930040|1930041|1930042|1930043|1930044|1930045|1930046|1930047|1930048|1930049|1930050|1930051|1930052|1930053|1930054|1930055|1930056|1930057|1930058|1930059|1930060|1930061|1930062|1930063|1930064|1930065|1930066|1930067|1930068|1930069	WJMRRW >T XJJHM B<BDH QCH BXMR WBLBNJM WBKL <BDH BFDH >T KL <BWDTM >CR <BDW BHM BPRK KN JRBW WKN JCRYW BM>D M>D WJQWYW MYRJM MPNJ BNJ JFR>L
2Q2	Exodus|7|1	1930077|1930078|1930079|1930080|1930081|1930082|1930083|1930084|1930085|1930086|1930087|1930088|1930089|1930090|1930091	WJW>MR JHWH >L MWCH R>H NTTJK >LWHJM LPR<H W>HRWN >XJK JHJH NBJ>K
2Q2	Exodus|7|2	1930093|1930094|1930095|1930096|1930097|1930098|1930099|1930100|1930101|1930102|1930103|1930104|1930105|1930106|1930107|1930108|1930109|1930110|1930111	>TH TDBR >T KWL >CR >YWK W>HRWN >XJK JDBR >L PR<H WCLX >T BNJ JFR>L M>RYW
2Q2	Exodus|7|3	1930113|1930114|1930115|1930116|1930117|1930118|1930119|1930120|1930121|1930122|1930123|1930124|1930125|1930126|1930127|1930128	W>NJ >QCH >T LB PR<H WHRBJTJ >T >WTWTJ W>T MWPTJ B>RY MYRJM
2Q2	Exodus|7|4	1930130|1930131|1930132|1930133|1930134|1930135|1930136|1930137|1930138|1930139|1930140|1930141|1930142|1930143|1930144	WLW> JCM< >LKM PR<H WNTTJ >T JDJ BMYRJM WHWY>TJ >T YB>TJ
2Q2	Exodus|9|27	1930146|1930147|1930148|1930149|1930150|1930151|1930152|1930153|1930154	JHWH HYDJQ W>NJ W<MJ HRC<JM
2Q2	Exodus|9|28	1930156|1930157|1930158|1930159|1930160|1930161|1930162|1930163|1930164|1930165|1930166|1930167|1930168|1930169|1930170|1930171|1930172|1930173|1930174	H<TJRW WRB MHJWT QWLWT >LWHJM WBRD W>C W>CLXH >TKM WLW> TWSPWN L<MWD
2Q2	Exodus|9|29	1930176|1930177|1930178|1930179|1930180|1930181|1930182|1930183|1930184|1930185|1930186|1930187|1930188|1930189|1930190|1930191|1930192|1930193|1930194|1930195|1930196|1930197|1930198|1930199|1930200|1930201|1930202|1930203|1930204|1930205	WJW>MR MWCH >LJW KY>TJ >T H<JR >PRWF >T KPJ >L JHWH HQWLWT JXDLWN WHBRD LW> JHJH <WD LM<N TD< KJ LJHWH H>RY
2Q2	Exodus|11|3	1930210|1930211|1930212|1930213|1930214|1930215|1930216|1930217|1930218|1930219|1930220|1930221|1930222|1930223|1930224|1930225|1930226|1930227|1930228|1930229|1930230|1930231|1930232|1930233|1930234|1930235|1930236|1930237|1930238	WJTN JHWH >T XN H<M B<JNJ MYRJM GM H>JC MWCH GDWL M>D BTWK >RY MYRJM B<JNJ <BDJ PR<H WB<JNJ H<M
2Q2	Exodus|11|4	1930240|1930241|1930242|1930243|1930244|1930245|1930246|1930247|1930248|1930249|1930250|1930251|1930252|1930253|1930254|1930255|1930256	WJW>MR MWCH >L PR<H KH >MR JHWH KXYWT HLJLH >NJ JWY> BTWK MYRJM
2Q2	Exodus|11|5	1930258|1930259|1930260|1930261|1930262|1930263|1930264|1930265|1930266|1930267|1930268|1930269|1930270|1930271|1930272|1930273|1930274|1930275|1930276|1930277|1930278|1930279|1930280|1930281|1930282|1930283	WMT KL BKWR B>RY MYRJM MBKWR PR<H HJWCB <L KS>W <D BKWR HCPXH >CR >XR HRXJM WKL BKWR BHMH
2Q2	Exodus|11|6	1930285|1930286|1930287|1930288|1930289|1930290|1930291|1930292|1930293|1930294|1930295|1930296|1930297|1930298|1930299|1930300	WHJTH Y<QH GDWLH BKL >RY MYRJM >CR KMWHW LW> NHJTH WKMWHW LW> TWSP
2Q2	Exodus|11|7	1930302|1930303|1930304|1930305|1930306|1930307|1930308|1930309|1930310|1930311|1930312|1930313|1930314|1930315|1930316|1930317|1930318|1930319|1930320|1930321|1930322|1930323|1930324|1930325|1930326	WLKL BNJ JFR>L LW> JXRY KLB LCWNW LM>JC W<D BHMH LM<N TD<WN >CR JPLH JHWH BJN MYRJM WBJN JFR>L
2Q2	Exodus|12|32	1930330|1930331|1930332|1930333|1930334|1930335|1930336|1930337|1930338|1930339|1930340|1930341|1930342|1930343	GM Y>NKM GM BQRKM QXW K>CR DBRTM WLKW WBRKTM GM >WTJ
2Q2	Exodus|12|33	1930345|1930346|1930347|1930348|1930349|1930350|1930351|1930352|1930353|1930354|1930355|1930356|1930357|1930358|1930359|1930360|1930361	WTXZQ MYRJM <L H<M LMHR LCLXM MN H>RY KJ >MRW KLNW MTJM
2Q2	Exodus|12|34	1930363|1930364|1930365|1930366|1930367|1930368|1930369|1930370|1930371|1930372|1930373|1930374|1930375|1930376	WJF> H<M >T BYQW VRM JXMY MC>RWTM YRWRWT BFMLWTM <L CKMM
2Q2	Exodus|12|35	1930378|1930379|1930380|1930381|1930382|1930383|1930384|1930385|1930386|1930387|1930388|1930389|1930390|1930391|1930392|1930393|1930394|1930395	WBNJ JFR>L <FW KDBR MWCH WJC>LW MMYRJM KLJ KSP WKLJ ZHB WFMLWT
2Q2	Exodus|12|36	1930397|1930398|1930399|1930400|1930401|1930402|1930403|1930404|1930405|1930406|1930407|1930408|1930409|1930410|1930411|1930412	WJHWH NTN >T XN H<M B<JNJ MYRJM WJC>LWM WJNYLW >T MYRJM
2Q2	Exodus|12|37	1930414|1930415|1930416|1930417|1930418|1930419|1930420|1930421|1930422|1930423|1930424|1930425|1930426|1930427|1930428|1930429|1930430|1930431	WJS<W BNJ JFR>L MR<MSS SKTH KCC M>WT >LP RGLJ HGBRJM LBD MVP
2Q2	Exodus|12|38	1930433|1930434|1930435|1930436|1930437|1930438|1930439|1930440|1930441|1930442|1930443|1930444|1930445	WGM <RB RB <LH >TM WY>N WBQR MQNH KBD M>D
2Q2	Exodus|12|39	1930447|1930448|1930449|1930450|1930451|1930452|1930453|1930454|1930455|1930456|1930457|1930458|1930459|1930460|1930461|1930462|1930463|1930464|1930465|1930466|1930467|1930468|1930469|1930470|1930471|1930472|1930473|1930474	WJ>PW >T HBYQ >CR HWYJ>W MMYRJM <WGWT MYWT KJ L> XMY KJ GRCWM MYRJM WL> JKLW LHTMHMH WGM YDH L> <FW LHM
2Q2	Exodus|12|40	1930476|1930477|1930478|1930479|1930480|1930481|1930482|1930483|1930484|1930485|1930486|1930487|1930488|1930489	WMWCB BNJ JFR>L >CR JCBW BMYRJM CLCJM CNH W>RB< M>WT CNH
2Q2	Exodus|12|41	1930491|1930492|1930493|1930494|1930495|1930496|1930497|1930498|1930499|1930500|1930501|1930502|1930503|1930504|1930505|1930506|1930507|1930508|1930509|1930510|1930511|1930512|1930513|1930514|1930515	WJHJ MQY CLCJM CNH W>RB< M>WT CNH WJHJ B<YM HJWM HZH JY>W KL YB>WT JHWH M>RY MYRJM
2Q2	Exodus|21|18	1930517|1930518|1930519|1930520|1930521|1930522|1930523|1930524|1930525|1930526|1930527|1930528|1930529|1930530|1930531|1930532|1930533|1930534|1930535|1930536|1930537	WKJ JRJBWN >NCJM WHKH >JC >T R<HW B>BN >W B>GRWP WL> JMWT WNPL LMCKB
2Q2	Exodus|21|19	1930539|1930540|1930541|1930542|1930543|1930544|1930545|1930546|1930547|1930548|1930549|1930550|1930551|1930552|1930553|1930554|1930555|1930556	>M JQWM WHTHLK BXWY <L MC<NTW WNQH HMKH RQ CBTW JTN WRPW> JRP>
2Q2	Exodus|21|20	1930558|1930559	WKJ
2Q2	Exodus|26|11	1930564|1930565|1930566|1930567|1930568|1930569|1930570|1930571|1930572|1930573|1930574|1930575|1930576|1930577|1930578|1930579|1930580|1930581|1930582|1930583	W<FJTH QRSJ NXWCT XMCJM WHB>TH >T HQRSJM BLL>WT WXBRTH >T H>WHL WHJH >XD
2Q2	Exodus|26|12	1930585|1930586|1930587|1930588|1930589|1930590|1930591|1930592|1930593|1930594|1930595|1930596|1930597|1930598|1930599|1930600|1930601|1930602	WSRX H<WDP BJRJ<WT H>WHL XYJ HJRJ<H H<WDPT TSRX <L >XWRJ HMCKN
2Q2	Exodus|26|13	1930604|1930605|1930606|1930607|1930608|1930609|1930610|1930611|1930612|1930613|1930614|1930615|1930616|1930617|1930618|1930619|1930620|1930621|1930622|1930623|1930624|1930625|1930626|1930627|1930628|1930629|1930630|1930631|1930632|1930633	WH>MH MZH WH>MH MZH B<WDP B>WRK JRJ<WT H>HL JHJH SRWX <L YDJ HMCKN MZH WMZH LKSTW
2Q2	Exodus|30|21	1930636|1930637|1930638|1930639|1930640|1930641|1930642|1930643|1930644|1930645|1930646|1930647|1930648|1930649|1930650|1930651|1930652|1930653|1930654	WRXYW JDJHM WRGLJHM WL> JMWTW WHJTH LHM XWQ <WLM LW WLZR<W LDWRWTM
2Q2	Exodus|30|23	1930657|1930658|1930659|1930660|1930661|1930662|1930663|1930664|1930665|1930666|1930667|1930668|1930669|1930670|1930671|1930672|1930673|1930674|1930675|1930676|1930677|1930678|1930679	W>TH QX LK BFMJM RW>C MWR DRWR XMC M>WT WQNMWN BFM MXYJTW XMCJM WM>TJM WQNH BWFM XMCJM WM>TJM
2Q2	Exodus|30|24	1930681|1930682|1930683|1930684|1930685|1930686|1930687|1930688|1930689|1930690|1930691|1930692	WQDH XMC M>WT BCQL HQWDC WCMN ZJT HJN
2Q2	Exodus|30|25	1930694|1930695|1930696|1930697|1930698|1930699|1930700|1930701|1930702|1930703|1930704|1930705|1930706|1930707|1930708|1930709	W<FJTH >WTW CMN MCXT QWDC RWQX MRQXT M<FH RWQX CMN MCXT QWDC JHJH LDWRWTJKM
2Q2	Exodus|32|32	1930713|1930714|1930715|1930716|1930717|1930718|1930719|1930720|1930721|1930722|1930723|1930724|1930725|1930726	W<TH >M TF> XV>TM W>M >JN MXNJ N> MSPRK >CR KTBTH
2Q2	Exodus|32|33	1930728|1930729|1930730|1930731|1930732|1930733|1930734|1930735|1930736|1930737|1930738|1930739	WJW>MR JHWH >L MWCH MJ >CR XV> LJ >MXNW MSPRJ
2Q2	Exodus|32|34	1930741|1930742|1930743|1930744|1930745|1930746|1930747|1930748|1930749|1930750|1930751	W<TH LK NXH >T H<M >L >CR DBRTJ LK
2Q3	Exodus|4|31	1930779|1930780|1930781|1930782|1930783|1930784|1930785|1930786|1930787|1930788|1930789|1930790|1930791|1930792|1930793|1930794|1930795|1930796|1930797|1930798|1930799	WJ>MN H<M WJCM<W KJ PQD JHWH >T BNJ JFR>L WKJ R>H >T <WNJM WJQDW WJCTXWW
2Q3	Exodus|12|26	1930802|1930803|1930804|1930805|1930806|1930807|1930808|1930809|1930810|1930811|1930812|1930813	WHJH KJ JW>MRW >LJKM BNJKM MH H<BWDH HZW>T LKM
2Q3	Exodus|12|27	1930815|1930816|1930817|1930818|1930819|1930820|1930821|1930822|1930823|1930824|1930825|1930826|1930827|1930828|1930829|1930830|1930831|1930832|1930833|1930834|1930835|1930836|1930837	W>MRTM ZBX PSX HW> LJHWH >CR PSX <L BTJ BNJ JFR>L BMYRJM BNWGPW >T MYRJM W>T BTJNW HYJL
2Q3	Exodus|18|21	1930840|1930841|1930842|1930843|1930844|1930845|1930846|1930847|1930848|1930849|1930850|1930851|1930852|1930853|1930854|1930855|1930856|1930857|1930858|1930859|1930860|1930861|1930862|1930863|1930864|1930865|1930866	W>TH TXZH MKWL H<M >NCJ XJL JR>J >LWHJM >NCJ >MT FWN>J BY< WFMT <LJHM FRJ >LPJM FRJ M>JWT FRJ XMCJM WFRJ <FRWT
2Q3	Exodus|18|22	1930868|1930869|1930870|1930871|1930872|1930873|1930874|1930875|1930876|1930877|1930878|1930879|1930880|1930881|1930882	WCPVW >T H<M BKWL <T WHJH KL HDBR HGDL
2Q3	Exodus|21|37	1930885|1930886|1930887|1930888|1930889|1930890|1930891|1930892|1930893|1930894|1930895|1930896|1930897|1930898|1930899|1930900|1930901|1930902|1930903|1930904|1930905|1930906	KJ JGNWB >JC CWR >W FH WVBXW >W MKRW XMCH BQR JCLM TXT HCWR W>RB< YW>N TXT HFH
2Q3	Exodus|22|1	1930908|1930909|1930910|1930911|1930912|1930913|1930914|1930915|1930916|1930917|1930918|1930919|1930920	>M BMXTRT JMY> HGNB WHWKH WMT >JN LW DMJM
2Q3	Exodus|22|2	1930922|1930923|1930924|1930925|1930926|1930927|1930928|1930929|1930930|1930931|1930932|1930933|1930934|1930935|1930936|1930937|1930938|1930939	>M ZRXH HCMC <LJW DMJM LW CLM JCLM >M >JN LW LCLM WNMKR BGNBTW
2Q3	Exodus|22|15	1930943|1930944|1930945|1930946|1930947|1930948|1930949|1930950|1930952|1930953|1930954|1930955|1930956|1930957|1930958|1930959	WKJ JPTH >JC BTWLH >CR LW> >WRFH WCKB <MH MHWR JMHRNH LW L>CH
2Q3	Exodus|22|16	1930961|1930962|1930963|1930964|1930965|1930966|1930967|1930968|1930969|1930970|1930971|1930972|1930973	>M M>N JM>N >BJH LTTH LW KSP JCQWL KMWHR HBTWLWT
2Q3	Exodus|22|17	1930975|1930976|1930977	MKCPH LW> TXJH
2Q3	Exodus|22|18	1930979|1930980|1930981|1930982|1930983|1930984	KWL CWKB <M BHMH MWT JWMT
2Q3	Exodus|22|19	1930986|1930987|1930988|1930989|1930990|1930991|1930992|1930993|1930994	ZWBX L>LWHJM JWXRM BLTJ LJHWH LBDW
2Q3	Exodus|27|17	1931002|1931003|1931004|1931005|1931006|1931007|1931008|1931009|1931010|1931011|1931012|1931013	KWL <MWDJ HXYR SBJB MXWCQJM KSP WWJHM KSP W>DNJHM NXWCT
2Q3	Exodus|27|18	1931015|1931016|1931017|1931018|1931019|1931020|1931021|1931022|1931023|1931024|1931025|1931026|1931027|1931028|1931029|1931030|1931031|1931032|1931033|1931034	>WRK HXYR M>H B>MH WRWXB XMCJM BXMCJM WQWMH XMC >MWT CC MWCZR W>DNJHM NXWCT
2Q3	Exodus|27|19	1931036|1931037|1931038|1931039|1931040|1931041|1931042|1931043|1931044|1931045|1931046|1931047|1931048|1931049|1931050|1931051|1931052	LKWL KLJ HMCKN BKL <BDTW WKL JTDTJW WKL JTDT HXYR NXCT
2Q3	Exodus|31|16	1931054|1931055|1931056|1931057|1931058|1931059|1931060|1931061|1931062|1931063|1931064|1931065|1931066|1931067|1931068|1931069	WCMRW BNJ JFR>L >T HCBT LJHWH L<FWT >WTW LDWRWTM BRJT <WLM
2Q3	Exodus|31|17	1931071|1931072|1931073|1931074|1931075|1931076|1931077|1931078|1931079|1931080	BJNJ WBJN BNJ JFR>L >WT HW> L<WLM KJ
2Q3	Exodus|19|9	1931083|1931084|1931085|1931086|1931087|1931088|1931089|1931090|1931091|1931092|1931093|1931094|1931095|1931096|1931097|1931098|1931099|1931100|1931101|1931102	H<M BDBRJ <MK WGM BKH J>MJNW L<WLM WJGD MWCH >T DBRJ H<M >L JHWH
2Q3	Exodus|34|10	1931105|1931106|1931107|1931108|1931109|1931110|1931111|1931112|1931113|1931114|1931115|1931116|1931117|1931118|1931119|1931120|1931121|1931122|1931123|1931124|1931125|1931126|1931127|1931128|1931129|1931130|1931131|1931132|1931133|1931134|1931135|1931136|1931137|1931138|1931139|1931140|1931141|1931142|1931143|1931144|1931145|1931146|1931147|1931148|1931149	WJW>MR JHWH >L MWCH HNH >NWKJ KWRT BRJT NGD KWL <MKH ><FH NPL>T >CR LW> NBR>W BKWL H>RY WBKWL HGWJM WR>H KWL H<M >CR >TH BQRBW >T M<FH JHWH KJ NWR> HW> >CR >NWKJ <WFH <MKH
2Q4	Exodus|5|3	1931182|1931183|1931184|1931185|1931186|1931187|1931188|1931189|1931190|1931191|1931192|1931193|1931194|1931195|1931196|1931197|1931198|1931199|1931200	NLKH N> DRK CLCT JMJM BMDBR WNZBXH LJHWH >LHJNW PN JPG<NW BDBR >W BXRB
2Q4	Exodus|5|4	1931202|1931203|1931204|1931205|1931206|1931207|1931208|1931209|1931210|1931211|1931212|1931213|1931214|1931215|1931216|1931217|1931218|1931219	WJ>MR >LHM MLK MYRJM LMH MCH W>HRN TPRJ<W >T H<M MM<FJW LKW LSBLTJKM
2Q4	Exodus|5|5	1931221|1931222|1931223|1931224|1931225|1931226|1931227|1931228|1931229|1931230|1931231|1931232|1931233|1931234	WJ>MR PR<H HN RBJM <TH <M H>RY WHCBTM >TM MSBLTM
2Q5	Leviticus|11|22	1931237|1931238|1931239|1931240|1931241|1931242|1931243|1931244|1931245|1931246|1931247|1931248|1931249|1931250|1931251|1931252|1931253|1931254|1931255|1931256|1931257|1931258|1931259|1931260|1931261|1931262|1931263	>T >LH MHM T>KLW >T H>RBH LMJNW W>T HSL<M LMJNHW W>T HXRGL LMJNHW W>T HXGB LMJNHW
2Q5	Leviticus|11|23	1931265|1931266|1931267|1931268|1931269|1931270|1931271|1931272|1931273|1931274|1931275|1931276	WKL CRY H<WP >CR LW >RB< RGLJM CQY HW> LKM
2Q5	Leviticus|11|24	1931278|1931279|1931280|1931281|1931282|1931283|1931284|1931285|1931286|1931287|1931288|1931289|1931290	WL>LH TVM>W KL HNWG< BNBLTM JVM> <D H<RB
2Q5	Leviticus|11|25	1931292|1931293|1931294|1931295|1931296|1931297|1931298|1931299|1931300|1931301|1931302|1931303|1931304|1931305|1931306|1931307|1931308	WKL HNWF> MNBLTM JKBS BGDJW WRXY BMJM WVM> <D H<RB
2Q5	Leviticus|11|26	1931310|1931311|1931312|1931313|1931314|1931315|1931316|1931317|1931318|1931319|1931320|1931321|1931322|1931323|1931324|1931325|1931326|1931327|1931328|1931329|1931330|1931331|1931332|1931333	LKL HBHMH >CR HW> MPRJST PRSH WCS<T CS< PRSWT WGRH >JNNH M<LH VM>JM HM LKM KL HNWG< BHM JVM>
2Q5	Leviticus|11|27	1931335|1931336|1931337|1931338|1931339|1931340|1931341|1931342|1931343|1931344|1931345|1931346|1931347|1931348|1931349|1931350|1931351|1931352|1931353|1931354|1931355|1931356|1931357|1931358|1931359	WKL HWLK <L KPJW BKL HXJH HHLKT <L >RB< VM>JM HM LKM KL HNWG< BNBLTM JVM> <D H<RB
2Q5	Leviticus|11|28	1931361|1931362|1931363|1931364|1931365|1931366|1931367|1931368|1931369|1931370|1931371|1931372|1931373|1931374|1931375	WHNWF> >T NBLTM JKBS BGDJW WVM> <D H<RB VM>JM HMH LKM
2Q5	Leviticus|11|29	1931377|1931378|1931379|1931380|1931381|1931382|1931383|1931384|1931385|1931386|1931387|1931388	WZH LKM HVM> BCRY HCWRY <L H>RY
2Q6	Numbers|3|38	1931391|1931392|1931393|1931394|1931395|1931396|1931397|1931398|1931399|1931400|1931401|1931402|1931403|1931404|1931405|1931406|1931407|1931408|1931409	MCH W>HRN WBNJW CMRJM MCMRT HMQDC LMCMRT BNJ JFR>L WHZR HQRB JWMT
2Q6	Numbers|3|39	1931411|1931412|1931413|1931414|1931415|1931416|1931417|1931418|1931419|1931420|1931421|1931422|1931423|1931424|1931425|1931426|1931427|1931428|1931429|1931430|1931431|1931432|1931433|1931434|1931435	KL PQWDJ HLWJM >CR PQD MCH W>HRN <L PJ JHWH LMCPXTM KL ZKR MBN XDC WM<LH CNJM W<FRJM >LP
2Q6	Numbers|3|40	1931437|1931438|1931439|1931440|1931441|1931442|1931443|1931444|1931445|1931446|1931447|1931448|1931449|1931450|1931451|1931452|1931453|1931454|1931455|1931456|1931457|1931458	WJ>MR JHWH >L MCH PQD KL BKR ZKR LBNJ JFR>L MBN XDC WM<LH WF> >T MSPR CMTM
2Q6	Numbers|3|41	1931460|1931461|1931462|1931463|1931464|1931465|1931466|1931467|1931468|1931469|1931470|1931471|1931472|1931473|1931474|1931475|1931476|1931477|1931478|1931479|1931480|1931481|1931482|1931483	WLQXT >T HLWJM LJ >NJ JHWH TXT KL BKR BBNJ JFR>L W>T BHMT HLWJM TXT KL BKWR BBHMT
2Q6	Numbers|3|51	1931486|1931487|1931488|1931489|1931490|1931491|1931492|1931493|1931494|1931495|1931496|1931497|1931498|1931499|1931500|1931501|1931502|1931503|1931504|1931505|1931506	WJTN MCH >T KSP HPDJM L>HRN WLBNJW <L PJ JHWH K>CR YWH JHWH >T MCH
2Q6	Numbers|4|1	1931508|1931509|1931510|1931511|1931512|1931513|1931514|1931515|1931516|1931517	WJDBR JHWH >L MCH W>L >HRN L>MR
2Q6	Numbers|4|2	1931519|1931520|1931521|1931522|1931523|1931524|1931525|1931526|1931527|1931528|1931529|1931530|1931531|1931532	NF> >T R>C BNJ QHT MTWK BNJ LWJ LMCPXTM LBJT >BTM
2Q6	Numbers|4|3	1931534|1931535|1931536|1931537|1931538|1931539|1931540|1931541|1931542|1931543|1931544|1931545|1931546|1931547|1931548|1931549|1931550|1931551|1931552|1931553|1931554	MBN CLCJM CNH WM<LH W<D BN XMCJM CNH KL B> LYB> L<FWT ML>KH B>HL MW<D
2Q7	Numbers|33|47	1931556|1931557|1931558|1931559|1931560|1931561|1931562|1931563|1931564|1931565	DBLTJMH WJXNW BHRJ H<BRJM LPNJ NBW
2Q7	Numbers|33|48	1931567|1931568|1931569|1931570|1931571|1931572|1931573|1931574|1931575|1931576|1931577|1931578|1931579|1931580	WJS<W MHRJ H<BRJM WJXNW B<RBWT MW>B <L JRDN JRXW
2Q7	Numbers|33|49	1931582|1931583|1931584|1931585|1931586|1931587|1931588|1931589|1931590|1931591|1931592|1931593|1931594|1931595|1931596|1931597	WJXNW <L HJRDN MBJT HJCMWT <D >BL HCVJM B<RBWT MW>B
2Q7	Numbers|33|50	1931599|1931600|1931601|1931602|1931603|1931604|1931605|1931606|1931607|1931608|1931609|1931610|1931611	WJDBR JHWH >L MWCH B<RBWT MW>B <L JRDN JRXW L>MWR
2Q7	Numbers|33|51	1931613|1931614|1931615|1931616|1931617|1931618|1931619|1931620|1931621|1931622|1931623|1931624|1931625|1931626|1931627|1931628	DBR >L BNJ JFR>L W>MRTH >LJHMH KJ >TMH <WBRJM >T HJRDN >L >RY KN<N
2Q7	Numbers|33|52	1931630|1931631|1931632|1931633|1931634|1931635|1931636|1931637|1931638|1931639|1931640|1931641|1931642|1931643|1931644|1931645|1931646|1931647|1931648|1931649|1931650|1931651|1931652|1931653	WHWRCTMH >T JWCBJ H>RY MPNJKMH W>BDTMH >T KWL MFKJWTMH W>T KWL YLMJ MSKWTMH T>BDW W>T KWL BMWTMH TCMJDW
2Q7	Numbers|33|53	1931655|1931656|1931657|1931658|1931659|1931660|1931661|1931662|1931663|1931664|1931665|1931666|1931667|1931668|1931669|1931670|1931671	WHWRCTMH >T H>RY WJCBTMH BH KJ LKMH NTTJ >T H>RY LRCT >WTH
2Q8	Numbers|7|88	1931673|1931674|1931675|1931676|1931677|1931678|1931679|1931680|1931681|1931682|1931683|1931684|1931685|1931686|1931687|1931688|1931689|1931690	WKL BQR ZBX HCLMJM <FRJM W>RB<H PRJM >JLM CCJM <TDJM CCJM KBFJM BNJ CNH CCJM
2Q9	Numbers|18|8	1931692|1931693|1931694|1931695|1931696|1931697|1931698|1931699|1931700|1931701|1931702|1931703|1931704|1931705|1931706|1931707|1931708|1931709|1931710|1931711|1931712|1931713|1931714|1931715|1931716|1931717|1931718|1931719	WJDBR JHWH >L >HRWN W>NJ HNH NTTJ LK >T MCMRT TRWMWTJ LKWL QWDCJ BNJ JFR>L LK NTTJM LMWCXH WLBNJK LXWQ <WLM
2Q9	Numbers|18|9	1931721|1931722|1931723|1931724|1931725|1931726|1931727	ZH JHJH LK MQWDC HQWDCJM
2Q10	Deuteronomy|1|7	1931729|1931730|1931731|1931732|1931733|1931734|1931735|1931736|1931737|1931738|1931739|1931740|1931741|1931742|1931743|1931744|1931745|1931746|1931747|1931748|1931749|1931750|1931751|1931752|1931753|1931754|1931755|1931756|1931757|1931758	KWL CKNJW B<RBH BHR WBCPLH WBNGB WBXWP HJM >RY HKN<NJ WHLBNWN <D HNHR HGDWL NHR PRT
2Q10	Deuteronomy|1|8	1931760|1931761|1931762|1931763|1931764|1931765|1931766|1931767|1931768|1931769|1931770|1931771|1931772|1931773|1931774|1931775|1931776|1931777|1931778|1931779|1931780|1931781|1931782|1931783|1931784|1931785|1931786|1931787|1931788|1931789|1931790|1931791	R>W NTTJ LPNJKM >T H>RY BW>W WRCW >T H>RY >CR NCB< JHWH L>BWTJKM L>BRHM LJYXQ WLJ<QWB LTT LHM WLZR<M >XRJHM
2Q10	Deuteronomy|1|9	1931793|1931794|1931795|1931796|1931797|1931798|1931799|1931800|1931801|1931802|1931803|1931804|1931805|1931806|1931807	W>WMR >LKM B<T HHW> L>MWR L> >WKL LBDJ F>T >TKM
2Q11	Deuteronomy|17|12	1931809|1931810|1931811|1931812|1931813|1931814|1931815|1931816|1931817|1931818|1931819|1931820|1931821|1931822|1931823|1931824|1931825|1931826|1931827	>T JHWH >LHJK >W >L HCPV WMT H>JC HHW> WB<RTH HR< MJFR>L
2Q11	Deuteronomy|17|13	1931829|1931830|1931831|1931832|1931833|1931834|1931835|1931836|1931837|1931838|1931839	WKWL H<M JCM<W WJR>W WLW> JZJDWN <WD
2Q11	Deuteronomy|17|14	1931841|1931842|1931843|1931844|1931845|1931846|1931847|1931848|1931849|1931850|1931851|1931852|1931853|1931854|1931855|1931856|1931857|1931858|1931859|1931860|1931861|1931862|1931863|1931864|1931865|1931866	KJ TBW> >L H>RY >CR JHWH >LWHJKH NWTN LKH WJRCTH WJCBTH BH W>MRTH >FJMH <LJ MLK KKWL HGWJM >CR SBJBWTJ
2Q11	Deuteronomy|17|15	1931868|1931869|1931870|1931871|1931872|1931873|1931874|1931875|1931876|1931877|1931878|1931879|1931880|1931881|1931882|1931883|1931884|1931885|1931886|1931887	FWM TFJM <LJKH MLK >CR JBXR JHWH >LWHJKH BW MQRB >XJKH TFJM <LJKH MLK LW> TWKL LTT <LJKH
2Q12	Deuteronomy|10|8	1931889|1931890|1931891|1931892|1931893|1931894|1931895|1931896|1931897|1931898|1931899|1931900|1931901|1931902|1931903|1931904|1931905|1931906|1931907|1931908|1931909|1931910|1931911|1931912|1931913|1931914|1931915|1931916|1931917|1931918|1931919|1931920|1931921|1931922	B<T HHJ>H HBDJL JHWH >T CBV HLWJ LF>T >T >RWN BRJT JHWH WL<MWD LPNJ JHWH LCRTW WLBRK BCMW <D HJWM HZH
2Q12	Deuteronomy|10|9	1931924|1931925|1931926|1931927|1931928|1931929|1931930|1931931|1931932|1931933|1931934|1931935|1931936|1931937|1931938|1931939|1931940|1931941|1931942|1931943	<L KN LW> HJH LLWJ XLQ WNXLH <M >XJW JHWH HW>H NXLTW K>CR DBR JHWH >LWHJKH LW
2Q12	Deuteronomy|10|10	1931945|1931946|1931947|1931948|1931949|1931950|1931951|1931952|1931953|1931954|1931955|1931956|1931957|1931958|1931959|1931960|1931961|1931962|1931963|1931964|1931965|1931966|1931967|1931968|1931969|1931970|1931971|1931972	W>NWKJ <MDTJ BHR KJMJM HR>CWNJM >RB<JM JWM W>RB<JM LJLH WJCM< JHWH >LJ GM BP<M HHJ>H WLW> >BH JHWH HCXJTKH
2Q12	Deuteronomy|10|11	1931974|1931975|1931976|1931977|1931978|1931979|1931980|1931981|1931982|1931983|1931984|1931985|1931986|1931987|1931988|1931989|1931990|1931991|1931992|1931993|1931994|1931995|1931996|1931997|1931998|1931999	WJW>MR JHWH >LJ QWM LK LMS< LPNJ H<M WJBW>W WJRCW >T H>RY >CR NCB<TJ L>BWTJHMH LTT LHMH
